日期,當日成交量,當日成交金額,平均成交價,開盤價,最高價,最低價,收盤價,買賣價差,周轉率,當日融資,昨日融資,當日融券,昨日融券,融資變化,融券變化,殖利率,本益比,股價淨值比,大盤融資餘額(百萬),大盤融券量
2017/11/15,29720308,7063591898,237.6688659,239,239.5,236,237.5,-2.5,9224,8973,8892,2788,2935,81,-147,2.95,17.9,4.3,16776.3071,572007
2017/11/16,17274172,4118927788,238.4442964,238,240,237.5,238,0.5,5683,8931,8973,2726,2788,-42,-62,2.94,17.94,4.31,16801.1654,575499
2017/11/17,18741825,4528440917,241.6221962,240.5,242.5,240.5,241.5,3.5,5647,8766,8931,2776,2726,-165,50,2.9,18.2,4.38,16766.5702,591507
2017/11/20,19811271,4744311377,239.4753662,241,241.5,238,238.5,-3,5935,8798,8766,2721,2776,32,-55,2.94,17.97,4.32,16784.7142,597093
2017/11/21,22878024,5529803248,241.7080797,240,243,239.5,243,4.5,7942,8531,8798,2811,2721,-267,90,2.88,18.31,4.4,16841.783,606258
2017/11/22,27251431,6631376152,243.3404746,244.5,244.5,242,242,-1,7655,8464,8531,2808,2811,-67,-3,2.89,18.24,4.39,16925.9359,600744
2017/11/23,9562763,2320934646,242.7054447,242,243.5,241.5,242.5,0.5,4253,8535,8464,2813,2808,71,5,2.89,18.27,4.39,17077.0283,607445
2017/11/24,11404453,2777319771,243.5294153,242,244.5,241.5,244,1.5,3910,8481,8535,2851,2813,-54,38,2.87,18.39,4.42,17234.6917,609239
2017/11/27,32247327,7696717391,238.6776861,240,240,237,237,-7,14743,9582,8481,2573,2851,1101,-278,2.95,17.86,4.3,17283.6934,608856
2017/11/28,47834178,11198457400,234.1099579,234.5,235,233,234,-3,15262,10123,9582,2276,2573,541,-297,2.99,17.63,4.24,17339.1589,616628
2017/11/29,26535797,6234161137,234.9340077,235,236,234.5,234.5,0.5,6976,10266,10123,2239,2276,143,-37,2.99,17.67,4.25,17437.5457,636577
2017/11/30,112262770,25539072296,227.4936944,226.5,230.5,226,226,-8.5,21352,11117,10266,1870,2239,851,-369,3.1,17.03,4.1,17457.0866,615496
2017/12/1,38356265,8830392980,230.2203559,228.5,233.5,227.5,231,5,17632,10341,11117,2211,1870,-776,341,3.03,17.41,4.19,17487.1221,589945
2017/12/4,22939032,5347622547,233.1232873,232.5,234.5,231,234,3,7763,10057,10341,2262,2211,-284,51,2.99,17.63,4.24,17554.1738,601298
2017/12/5,30189765,6938661754,229.8349044,231,231,228.5,229.5,-4.5,11202,10214,10057,2102,2262,157,-160,3.05,17.29,4.16,17435.9436,593164
2017/12/6,34031690,7752572207,227.8045024,228,229.5,226.5,227,-2.5,10749,10308,10214,2029,2102,94,-73,3.08,17.11,4.11,17345.155,579806
2017/12/7,41619903,9349711831,224.6452096,226.5,226.5,222.5,226.5,-0.5,13336,10246,10308,1918,2029,-62,-111,3.09,17.07,4.1,17267.3236,530032
2017/12/8,38183260,8678808540,227.2935454,231,231,224.5,227,0.5,9485,10642,10246,1939,1918,396,21,3.08,17.11,4.11,17162.2754,533717
2017/12/11,20649609,4706571094,227.925434,228.5,229,227,227.5,0.5,6384,10405,10642,1956,1939,-237,17,3.08,17.14,4.12,17204.497,535823
2017/12/12,28188584,6399536562,227.0258258,229.5,229.5,225,227.5,0,6210,10462,10405,1957,1956,57,1,3.08,17.14,4.12,17209.4252,543809
2017/12/13,19619331,4454578768,227.0504926,227.5,228,226.5,227,-0.5,6108,10383,10462,1969,1957,-79,12,3.08,17.11,4.11,17236.017,561513
2017/12/14,17263313,3956456249,229.1829065,228,230.5,227.5,230.5,3.5,6689,10099,10383,2073,1969,-284,104,3.04,17.37,4.18,17255.8779,565102
2017/12/15,42725779,9781791170,228.9435418,228.5,230,226.5,230,-0.5,7602,9944,10099,2169,2073,-155,96,3.04,17.33,4.17,17276.372,569773
2017/12/18,15702664,3565805928,227.0828649,227,228,226.5,227,-3,5961,10127,9944,1982,2169,183,-187,3.08,17.11,4.11,17287.2121,566156
2017/12/19,25899129,5844605314,225.6680259,226.5,228.5,224,225,-2,7609,10334,10127,1940,1982,207,-42,3.11,16.96,4.08,17272.6332,567530
2017/12/20,34514333,7748610375,224.5041321,225,225.5,223.5,224.5,-0.5,10336,10601,10334,1865,1940,267,-75,3.12,16.92,4.07,17290.142,559113
2017/12/21,20826164,4696105505,225.4906619,226.5,227,224.5,225,0.5,5893,10551,10601,1883,1865,-50,18,3.11,16.96,4.08,17342.2246,556432
2017/12/22,19106483,4315809802,225.8819586,225,227.5,224,227.5,2.5,6146,10322,10551,2034,1883,-229,151,3.08,17.14,4.12,17379.9581,547773
2017/12/25,4579675,1045118165,228.2079329,228,229.5,226.5,228.5,1,2288,10065,10322,1934,2034,-257,-100,3.06,17.22,4.14,17392.3866,545840
2017/12/26,13755843,3118538018,226.7064271,229,229,225,226,-2.5,3550,10247,10065,1932,1934,182,-2,3.1,17.03,4.1,17295.0215,535837
2017/12/27,12515245,2820168625,225.338667,225,226,225,225,-1,5717,10258,10247,1909,1932,11,-23,3.11,16.96,4.08,17273.2439,550304
2017/12/28,24370371,5521736966,226.5758271,226.5,228,225,226,1,7413,10244,10258,1916,1909,-14,7,3.1,17.03,4.1,17293.3376,549659
2017/12/29,25610443,5861624377,228.8763368,227.5,230,226.5,229.5,3.5,8325,9889,10244,2002,1916,-355,86,3.05,17.29,4.16,17299.7211,548977
2018/1/2,18055269,4188555408,231.9852121,231.5,232.5,231,232.5,3,9954,9703,9889,2161,2002,-186,159,3.01,17.52,4.21,17323.1611,554284
2018/1/3,31706091,7504382512,236.6858315,236,238,235.5,237,4.5,13633,9434,9703,2321,2161,-269,160,2.95,17.86,4.3,17329.2462,555288
2018/1/4,29179613,6963192636,238.6321106,240,240,236.5,239.5,2.5,10953,9066,9434,2395,2321,-368,74,2.92,18.05,4.34,17447.6811,568668
2018/1/5,23721255,5681934695,239.5292616,240,240,238,240,0.5,8659,8554,9066,2526,2395,-512,131,2.92,18.09,4.35,17496.8827,576759
2018/1/8,21846692,5281823362,241.7676489,242,242.5,240.5,242,2,10251,8470,8554,2615,2526,-84,89,2.89,18.24,4.39,17487.2051,575506
2018/1/9,19043123,4588314012,240.9433585,242,242,239.5,242,0,7124,8336,8470,2633,2615,-134,18,2.89,18.24,4.39,17486.132,575491
2018/1/10,25716220,6118683273,237.9308963,241.5,242,236,236.5,-5.5,10534,8803,8336,2331,2633,467,-302,2.96,17.82,4.29,17487.1501,581630
2018/1/11,32070338,7500674455,233.8819895,235,236,232.5,235,-1.5,9199,9012,8803,2153,2331,209,-178,2.98,17.71,4.26,17467.9951,584207
2018/1/12,23141291,5463302207,236.0845904,234.5,238,233.5,237,2,7905,9053,9012,2194,2153,41,41,2.95,17.86,4.3,17437.132,592125
2018/1/15,28576533,6832851887,239.1070984,240,240,238,240,3,9756,8841,9053,2240,2194,-212,46,2.92,18.09,4.35,17427.0574,593929
2018/1/16,23407632,5609009540,239.6231084,240,240.5,238,240.5,0.5,8156,8726,8841,2296,2240,-115,56,2.91,18.12,4.36,17491.8265,593450
2018/1/17,38118119,9207582787,241.5539651,240.5,243,239,242,1.5,12593,8443,8726,2452,2296,-283,156,2.89,18.24,4.39,17489.9284,595740
2018/1/18,50119952,12406562364,247.5373952,245,250,245,248.5,6.5,19482,8044,8443,3122,2452,-399,670,2.82,18.73,4.5,17534.535,600168
2018/1/19,55061292,13975174348,253.8112318,253.5,255.5,251.5,255.5,7,18801,7563,8044,3425,3122,-481,303,2.74,19.25,4.63,17518.3976,608201
2018/1/22,45907509,11934882643,259.9766989,257.5,262,257,261.5,6,13558,7881,7563,3426,3425,318,1,2.68,19.71,4.74,17544.8938,607429
2018/1/23,34606444,9155080569,264.5484341,262.5,266,262.5,266,4.5,13993,7434,7881,3665,3426,-447,239,2.63,20.05,4.82,17501.7923,592526
2018/1/24,42600813,11022372004,258.736189,263,263,256.5,258,-8,17287,7860,7434,3170,3665,426,-495,2.71,19.44,4.68,17582.3013,593391
2018/1/25,46214756,11981089514,259.2481396,258,264,256.5,258,0,15826,8032,7860,3207,3170,172,37,2.71,19.44,4.68,17662.6827,582936
2018/1/26,43514523,11101977348,255.1326909,256.5,257.5,253.5,255,-3,12821,8786,8032,3022,3207,754,-185,2.75,19.22,4.62,17689.7579,581499
2018/1/29,31306234,8067780117,257.7052263,259,261.5,255,258.5,3.5,12211,9314,8786,3006,3022,528,-16,2.71,19.48,4.68,17723.1212,570997
2018/1/30,37410591,9523980994,254.5798059,256,257.5,252.5,253,-5.5,12987,9899,9314,2908,3006,585,-98,2.77,19.07,4.58,17662.9249,546003
2018/1/31,45807808,11670582000,254.7727671,253,257.5,252,255,2,13553,9863,9899,2923,2908,-36,15,2.75,19.22,4.62,17640.8119,540041
2018/2/1,30900457,8022694430,259.6302841,257.5,261,257,259.5,4.5,13598,9427,9863,3129,2923,-436,206,2.7,19.56,4.7,17649.5513,535582
2018/2/2,25707560,6633344540,258.0308882,259,260,255,259.5,0,11404,9312,9427,3060,3129,-115,-69,2.7,19.56,4.7,17613.1621,529168
2018/2/5,46554379,11742299859,252.2276123,251,254.5,250.5,253,-6.5,16909,10192,9312,2836,3060,880,-224,2.77,19.07,4.58,17492.7087,509945
2018/2/6,104448048,24944565955,238.8227107,242.5,243.5,234,239,-14,35455,12529,10192,2182,2836,2337,-654,2.93,18.01,4.33,16736.4419,433431
2018/2/7,82299178,19903032966,241.8375669,245,245.5,239.5,240,1,22962,12615,12529,2195,2182,86,13,2.92,18.09,4.35,16744.0807,441875
2018/2/8,31192550,7468970072,239.4472421,239.5,242,238,238.5,-1.5,10274,12253,12615,2176,2195,-362,-19,2.94,17.97,4.32,16639.2565,467811
2018/2/9,65939265,15227192540,230.9275443,230,233,228.5,232.5,-6,19749,13125,12253,2019,2176,872,-157,3.01,17.52,4.21,16211.2614,417598
2018/2/12,42917236,10113012768,235.63989,235.5,237.5,235,236.5,4,10851,12621,13125,2092,2019,-504,73,2.96,17.82,4.29,16108.6972,424309
2018/2/21,76396174,18582475956,243.2383061,244.5,244.5,242,242.5,6,21512,13010,12621,2181,2092,389,89,2.89,18.33,4.13,16102.5281,438305
2018/2/22,45492993,10977665819,241.3045415,244,244,239,239.5,-3,10071,13350,13010,2195,2181,340,14,2.92,18.1,4.08,16246.5536,494127
2018/2/23,26985776,6578657620,243.7824141,241,245,241,245,5.5,10178,12336,13350,2421,2195,-1014,226,2.86,18.52,4.17,16324.0924,525417
2018/2/26,36165810,8910352170,246.3750202,247,247.5,245,246.5,1.5,12565,12533,12336,2423,2421,197,2,3.25,18.63,4.2,16472.2863,543951
2018/2/27,44699119,11061945363,247.475691,250.5,250.5,246,246,-0.5,10908,12365,12533,2488,2423,-168,65,3.25,18.59,4.19,16528.5041,557020
2018/3/1,43847984,10669194561,243.3223512,244,245,242,243,-3,11589,12704,12365,2352,2488,339,-136,3.29,18.37,4.14,16571.3703,562541
2018/3/2,35289170,8453712014,239.5554221,240,241,238.5,240,-3,10440,13240,12704,2195,2352,536,-157,3.33,18.14,4.09,16613.2038,544929
2018/3/5,27337846,6607367732,241.6930629,242.5,243,240.5,241.5,1.5,9321,12820,13240,2283,2195,-420,88,3.31,18.25,4.11,16692.0731,513924
2018/3/6,36945780,9155812210,247.8175372,245.5,250,245.5,250,8.5,13977,11747,12820,2429,2283,-1073,146,3.2,18.9,4.26,16722.4054,501163
2018/3/7,30391219,7525601638,247.6242114,248,248.5,246,247,-3,10521,11769,11747,2444,2429,22,15,3.24,18.67,4.21,16662.8395,487023
2018/3/8,20645694,5172732531,250.5477671,249.5,251.5,249,249.5,2.5,8817,11566,11767,2529,2444,-201,85,3.21,18.86,4.25,16792.9257,476254
2018/3/9,22887063,5723277170,250.0660382,250,251,248.5,250.5,1,7050,11579,11566,2441,2529,13,-88,3.19,18.93,4.27,16780.2736,456929
2018/3/12,25100615,6370529728,253.7997467,252,255,251.5,254,3.5,10550,11033,11579,2532,2441,-546,91,3.15,19.2,4.33,16763.0215,488018
2018/3/13,34264883,8816553606,257.3058138,255.5,259,255,259,5,11700,10491,11033,2878,2532,-542,346,3.09,19.58,4.41,16796.5329,491673
2018/3/14,24254838,6220805864,256.4769084,256.5,257.5,255.5,257,-2,8518,10521,10491,2737,2878,30,-141,3.11,19.43,4.38,16888.9851,487976
2018/3/15,19396493,4965546715,256.0022946,258,258,255,255,-2,5945,10794,10521,2629,2737,273,-108,3.14,19.27,4.34,17031.0296,476753
2018/3/16,62989326,15930805360,252.912777,253,256,249.5,255,0,18058,10877,10794,2440,2629,83,-189,3.14,19.27,4.34,17038.5029,464214
2018/3/19,22440766,5679567964,253.0915372,252.5,255.5,251,255,0,9888,10814,10877,2391,2440,-63,-49,3.14,19.27,4.34,17068.7032,445455
2018/3/20,22335151,5640426203,252.5358437,253,254,251.5,253,-2,9334,11196,10814,2293,2391,382,-98,3.16,19.12,4.31,17146.2412,427695
2018/3/21,32977737,8325162114,252.4479504,255,255,251,252.5,-0.5,11575,11371,11196,2077,2293,175,-216,3.17,19.09,4.3,17188.1981,414417
2018/3/22,27000718,6797045014,251.7357136,254.5,254.5,249.5,251.5,-1,10475,11349,11371,1862,2077,-22,-215,3.18,19.01,4.28,17152.9806,427954
2018/3/23,52974390,12994667867,245.3009439,245,247,244,245,-6.5,20513,11898,11349,1374,1862,549,-488,3.27,18.52,4.17,16971.8533,405853
2018/3/26,39487945,9582954454,242.6805055,241.5,244.5,241.5,243.5,-1.5,11404,12003,11898,1067,1374,105,-307,3.29,18.41,4.15,17070.5353,391646
2018/3/27,31100260,7732298021,248.6248675,248,251,247,251,7.5,11698,10994,12003,873,1067,-1009,-194,3.19,18.97,4.28,17132.7867,387340
2018/3/28,29924411,7349468217,245.6010986,247.5,248,244,245,-6,13041,12313,10994,6,873,1319,-867,3.27,18.52,4.17,17197.391,348430
2018/3/29,36427345,8888435870,244.0044936,243,247,242.5,244,-1,12832,12914,12313,0,6,601,-6,3.28,18.44,4.16,17293.3647,321637
2018/3/30,16996346,4212690462,247.8585963,247.5,249.5,246,246,2,7578,12291,12914,0,0,-623,0,3.25,18.59,4.19,17294.7639,299701
2018/3/31,3603912,893664176,247.9705875,247.5,249,246.5,247.5,1.5,2409,12064,12291,0,0,-227,0,3.23,18.71,4.22,17349.8067,286444
2018/4/2,19029003,4702581241,247.1270429,248.5,249,245,246.5,-1,6951,12250,12064,185,0,186,185,3.25,18.63,4.2,17379.031,273021
2018/4/3,35813944,8710200224,243.2069538,243,244.5,242,244,-2.5,13270,12661,12250,304,185,411,119,3.28,18.44,4.16,17412.3896,249288
2018/4/9,35465824,8716801768,245.7803255,248,248,243.5,245,1,12437,12747,12661,400,304,86,96,3.27,18.52,4.17,17527.3381,241203
2018/4/10,25268994,6231896018,246.6222446,244.5,249,243.5,245.5,0.5,11912,13210,12747,537,400,463,137,3.26,18.56,4.18,17517.6807,236013
2018/4/11,21777935,5391978180,247.5890474,246.5,248.5,246.5,248,2.5,8813,12791,13210,690,537,-419,153,3.23,18.75,4.22,17503.3906,243955
2018/4/12,20476657,5028226522,245.5589563,248.5,248.5,244,245,-3,6898,13364,12791,591,690,573,-99,3.27,18.52,4.17,17585.1632,247944
2018/4/13,19946548,4885963546,244.9528383,246,246,244,244.5,-0.5,5549,13312,13364,662,591,-52,71,3.27,18.48,4.17,17592.3446,255912
2018/4/16,21608528,5251556179,243.0316484,243,244,242,243.5,-1,8436,13457,13312,553,662,145,-109,3.29,18.41,4.15,17689.6728,274623
2018/4/17,42756389,10232256860,239.3152719,243,243.5,237.5,238,-5.5,18381,14816,13457,477,553,1359,-76,3.36,17.99,4.05,17638.3186,260057
2018/4/18,44768048,10668587090,238.3080694,239.5,241.5,236.5,238,0,12132,15084,14816,525,477,268,48,3.36,17.99,4.05,17633.2434,273730
2018/4/19,33230989,8081404960,243.1888187,242,244.5,241,244.5,6.5,10987,14221,15084,799,525,-863,274,3.27,18.48,4.17,17691.5516,276199
2018/4/20,129890087,29837344632,229.7122538,228,231.5,228,229,-15.5,46349,16840,14221,707,799,2619,-92,3.49,17.31,3.9,17798.5863,248522
2018/4/23,71901975,16282275410,226.4510177,226.5,227.5,225,226.5,-2.5,22048,17902,16840,626,707,1062,-81,3.53,17.12,3.86,17807.392,255554
2018/4/24,45206892,10233860296,226.3783207,225,227.5,225,227,0.5,13970,18256,17902,692,626,354,66,3.52,17.16,3.87,17573.0284,262809
2018/4/25,48975110,11032111105,225.2595472,225.5,226,224,225,-2,15136,18475,18256,687,692,219,-5,3.56,17.01,3.83,17545.4038,275859
2018/4/26,48176657,10766085521,223.4709959,225,225.5,221,222,-3,16253,17811,18475,690,687,-664,3,3.6,16.78,3.78,17354.2719,301273
2018/4/27,34443459,7679131764,222.9489136,225,225.5,221,223.5,1.5,10859,17751,17811,680,690,-60,-10,3.58,16.89,3.81,17330.7467,318666
2018/4/30,28500789,6448117416,226.2434705,224.5,228,222.5,227,3.5,9480,16923,17751,764,680,-828,84,3.52,17.16,3.87,17347.8666,322578
2018/5/2,38436942,8633492540,224.6144488,227,227.5,222.5,223,-4,11445,17502,16923,770,764,579,6,3.59,16.75,3.6,17445.6872,322951
2018/5/3,33507731,7399813831,220.8390007,221,222.5,220,220.5,-2.5,12287,17528,17502,751,770,26,-19,3.63,16.57,3.56,17453.4581,336795
2018/5/4,28477722,6330594053,222.2998754,221,224,220.5,223,2.5,8445,17272,17528,831,751,-256,80,3.59,16.75,3.6,17486.1114,331616
2018/5/7,23751759,5309421525,223.5380346,225,225.5,221.5,223.5,0.5,8951,17488,17272,816,831,216,-15,3.58,16.79,3.61,17475.6324,335784
2018/5/8,40324763,9146327464,226.8166452,224,228.5,223.5,228,4.5,13229,16156,17488,977,816,-1332,161,3.51,17.13,3.68,17390.7568,345105
2018/5/9,35597934,8188991070,230.0411892,228.5,232,228.5,229.5,1.5,12616,15426,16156,1070,977,-730,93,3.49,17.24,3.71,17421.3076,355732
2018/5/10,27530377,6337230710,230.1904805,231,231.5,229,229.5,0,11051,15280,15426,1088,1070,-146,18,3.49,17.24,3.71,17471.4176,363661
2018/5/11,30693910,7138428530,232.5682368,232,234,230.5,233,3.5,11920,14330,15280,1154,1088,-950,66,3.43,17.51,3.76,17402.2906,364579
2018/5/14,23577637,5502726121,233.3875155,234.5,234.5,232.5,233,0,7666,14192,14330,1107,1154,-138,-47,3.43,17.51,3.76,17459.8913,380894
2018/5/15,23771769,5493470187,231.0921912,233.5,234,229.5,230.5,-2.5,7810,14119,14192,1125,1107,-73,18,3.47,17.32,3.72,17544.1853,379764
2018/5/16,14834107,3408682013,229.7868023,229.5,230.5,228.5,230.5,0,5398,13905,14119,1147,1125,-214,22,3.47,17.32,3.72,17655.4268,374698
2018/5/17,27702737,6322484836,228.2259993,231,231.5,226.5,226.5,-4,8428,14425,13905,1093,1147,520,-54,3.53,17.02,3.66,17766.4303,371148
2018/5/18,28187541,6327474145,224.4776919,225.5,227.5,223.5,223.5,-3,9720,15039,14425,1128,1093,614,35,3.58,16.79,3.61,17850.9622,368162
2018/5/21,16417815,3751438835,228.4980574,225,230,225,229,5.5,7591,14557,15039,1043,1128,-482,-85,3.49,17.21,3.7,17904.446,378312
2018/5/22,22422097,5175634112,230.8273892,230,233.5,229,229,0,6963,14610,14557,1085,1043,53,42,3.49,17.21,3.7,17977.9351,388634
2018/5/23,26737899,6146178621,229.8676729,231.5,231.5,228.5,228.5,-0.5,5059,14426,14610,1091,1085,-184,6,3.5,17.17,3.69,18005.693,390227
2018/5/24,13450610,3082675140,229.1847834,229.5,230,228.5,229,0.5,4240,14286,14426,1088,1091,-140,-3,3.49,17.21,3.7,18115.4782,384780
2018/5/25,16486294,3769909946,228.6693387,228.5,229.5,228,228.5,-0.5,5474,14433,14286,1063,1088,147,-25,3.5,17.17,3.69,18124.0187,381653
2018/5/28,17673270,4020203060,227.4736401,229.5,230,226.5,227,-1.5,7239,14696,14433,957,1063,263,-106,3.52,17.05,3.67,18231.1602,379058
2018/5/29,25770776,5782293276,224.3740459,226.5,226.5,223.5,225,-2,11400,15366,14696,739,957,670,-218,3.56,16.9,3.63,18231.2467,367690
2018/5/30,49667788,10997306304,221.4172756,224,224,220.5,221,-4,21406,16228,15366,682,739,862,-57,3.62,16.6,3.57,18310.038,368195
2018/5/31,96587458,21553655265,223.1516981,221.5,224,220.5,224,3,12737,16100,16228,685,682,-128,3,3.57,16.83,3.62,18367.7709,371351
2018/6/1,36652094,8209412370,223.9820833,224.5,226.5,224,224,0,7627,16094,16100,679,685,-6,-6,3.57,16.83,3.62,18420.3965,372270
2018/6/4,31257480,7131988670,228.1690229,227.5,229,227,229,5,9746,15927,16094,703,679,-167,24,3.49,17.21,3.7,18453.2253,381420
2018/6/5,27714384,6329201896,228.3724544,230,230,226.5,229,0,8509,15907,15927,730,703,-20,27,3.49,17.21,3.7,18431.9523,397569
2018/6/6,30375441,6961135060,229.1698435,229,230,227,230,1,9758,14999,15907,661,730,-908,-69,3.48,17.28,3.71,18540.9488,411923
2018/6/7,25277266,5809345446,229.8249125,231,231.5,228,230,0,9146,14996,14999,627,661,-3,-34,3.48,17.28,3.71,18616.7953,407964
2018/6/8,24192851,5493234408,227.060234,229,229,226,227,-3,7775,15644,14996,573,627,648,-54,3.52,17.05,3.67,18767.5238,393515
2018/6/11,22028933,4980629259,226.0948934,226.5,227,225,226,-1,6726,15572,15644,554,573,-72,-19,3.54,16.98,3.65,18884.3359,399688
2018/6/12,30189360,6837374510,226.4829235,225,229,224,229,3,8281,15530,15572,483,554,-42,-71,3.49,17.21,3.7,18945.3831,409174
2018/6/13,36081120,8311856296,230.3658062,229,232,228,232,3,10687,15179,15530,437,483,-351,-46,3.45,17.43,3.75,19028.7392,401982
2018/6/14,36932041,8423126398,228.0709695,230,230,226.5,226.5,-5.5,12252,16442,15179,340,437,1263,-97,3.53,17.02,3.66,19136.5199,390303
2018/6/15,49506679,11291127719,228.0728166,225,231,224,231,4.5,10090,16105,16442,319,340,-337,-21,3.46,17.36,3.73,19241.6485,403595
2018/6/19,61142624,13754800554,224.9625491,225.5,226,224,225,-6,19088,17497,16105,3,319,1392,-316,3.56,16.9,3.63,19242.5331,379312
2018/6/20,40708701,9175159127,225.3857014,224.5,227.5,223.5,226,1,13262,17581,17497,0,3,84,-3,3.54,16.98,3.65,19086.9497,356066
2018/6/21,32572707,7379769339,226.5629731,227.5,228,226,226.5,0.5,9421,17774,17581,0,0,193,0,3.53,17.02,3.66,19085.3241,357584
2018/6/22,44211409,9994644852,226.0648344,224.5,227.5,224,227.5,1,14388,18771,17774,0,0,997,0,3.52,17.09,3.67,19118.9672,350387
2018/6/25,49058211,10749795782,219.1232734,220,220.5,218,218,0,17959,18186,18771,245,0,-585,245,3.67,16.38,3.52,19091.3842,344585
2018/6/26,43080346,9242648746,214.5444409,215.5,216,212.5,214.5,-3.5,15639,18793,18186,371,245,607,126,3.73,16.12,3.46,18968.8622,332780
2018/6/27,40863414,8742004301,213.9323039,216,216,212.5,213,-1.5,12681,18723,18793,428,371,-70,57,3.76,16,3.44,18955.8517,347809
2018/6/28,38816780,8231075920,212.049426,211,214.5,210,212,-1,10772,18417,18723,519,428,-306,91,3.77,15.93,3.42,18879.067,332155
2018/6/29,36848680,7919779720,214.9270943,212,217,212,216.5,4.5,8652,18330,18417,521,519,-87,2,3.7,16.27,3.5,18890.9897,322605
2018/7/2,33496442,7257081470,216.652308,218.5,219,214,214,-2.5,8508,18368,18330,547,521,38,26,3.74,16.08,3.46,18871.3089,348346
2018/7/3,28663220,6173115899,215.3671464,215.5,218,213.5,214.5,0.5,7758,18549,18368,688,547,181,141,3.73,16.12,3.46,18688.1445,326336
2018/7/4,15359295,3324927032,216.4765396,217,217.5,215.5,216,1.5,5434,18144,18549,726,688,-405,38,3.7,16.23,3.49,18673.6916,312645
2018/7/5,18225416,3904832940,214.252061,214,215,213,214.5,-1.5,5581,18315,18144,686,726,171,-40,3.73,16.12,3.46,18584.5122,302636
2018/7/6,31344962,6779063394,216.2728222,217.5,217.5,215,217,2.5,8620,18058,18315,709,686,-257,23,3.69,16.3,3.5,18416.5985,292203
2018/7/9,41165793,9100880393,221.0787095,219.5,223,218.5,221.5,4.5,14795,15897,18058,995,709,-2161,286,3.61,16.64,3.58,18418.5524,303741
2018/7/10,20196957,4498264914,222.7199332,223,224,222,222,0.5,6922,15642,15897,1085,995,-255,90,3.6,16.68,3.58,18364.0612,308080
2018/7/11,19854690,4355547100,219.3711964,220,220,218,220,-2,7437,15940,15642,1027,1085,298,-58,3.64,16.53,3.55,18406.9934,308922
2018/7/12,23806051,5246628771,220.3905541,218,222,218,220.5,0.5,7885,15786,15940,1060,1027,-154,33,3.63,16.57,3.56,18439.2385,326702
2018/7/13,30419311,6799894334,223.5387361,222.5,224.5,222.5,224.5,4,11723,14908,15786,1191,1060,-878,131,3.56,16.87,3.63,18451.3987,321827
2018/7/16,16107254,3612296896,224.2652221,224.5,225,223.5,223.5,-1,6321,14555,14908,1241,1191,-353,50,3.58,16.79,3.61,18513.4335,320922
2018/7/17,22554436,5003028272,221.8201454,222.5,223.5,221,221.5,-2,8636,14769,14555,1218,1241,214,-23,3.61,16.64,3.58,18510.9665,329308
2018/7/18,45802658,10221407834,223.1618924,223,224,222,223,1.5,12139,14514,14769,1240,1218,-255,22,3.59,16.75,3.6,18429.6357,336782
2018/7/19,43976216,9930715930,225.8201554,225.5,227,224.5,224.5,1.5,12076,13599,14514,1585,1240,-915,345,3.56,16.87,3.63,18418.6817,334038
2018/7/20,103652023,24367904428,235.09338,235,237.5,233,237.5,13,39544,11473,13599,2151,1585,-2126,566,3.37,17.84,3.83,18358.0754,333025
2018/7/23,52269877,12621500480,241.4679583,239,245,238.5,241,3.5,19777,10916,11473,2315,2151,-557,164,3.32,18.11,3.89,18293.6717,337538
2018/7/24,27468267,6599675515,240.2654494,240,241.5,238.5,241,0,10574,10839,10916,2233,2315,-77,-82,3.32,18.11,3.89,18306.2949,343390
2018/7/25,21530312,5173924310,240.3088404,239,241,239,240.5,-0.5,8491,10869,10839,2231,2233,30,-2,3.33,18.07,3.88,18384.5971,343859
2018/7/26,30856388,7435261120,240.963431,241,242.5,239.5,241,0.5,10235,10693,10869,2253,2231,-176,22,3.32,18.11,3.89,18366.1697,350881
2018/7/27,27129646,6605479210,243.4782676,242,244.5,241,244.5,3.5,12493,9990,10693,2510,2253,-703,257,3.27,18.37,3.95,18396.2739,351783
2018/7/30,22803730,5585710909,244.9472481,244.5,245.5,244,245.5,1,9953,9649,9990,2642,2510,-341,132,3.26,18.44,3.96,18423.8603,352304
2018/7/31,28202542,6912550610,245.103814,243.5,246,242,246,0.5,9460,9455,9649,2737,2642,-194,95,3.25,18.48,3.97,18368.904,355231
2018/8/1,29777161,7375488342,247.6894403,247,248,246.5,248,2,11667,9466,9455,2862,2737,11,125,3.23,18.63,4,18406.8986,362002
2018/8/2,22775110,5611725541,246.3972969,249,249.5,243.5,244.5,-3.5,10343,9422,9466,2692,2862,-44,-170,3.27,18.37,3.95,18392.0684,363735
2018/8/3,25165097,6205758662,246.6018177,246,248,245,247,2.5,9585,9377,9422,2706,2692,-45,14,3.24,18.56,3.99,18395.4261,370488
2018/8/6,22364568,5487396854,245.3611827,245,247,244,245.5,-1.5,9732,9549,9377,2737,2706,172,31,3.26,18.44,3.96,18463.6139,368654
2018/8/7,24352418,5922738042,243.209444,245,245.5,241.5,241.5,-4,9665,9886,9549,2465,2737,337,-272,3.31,18.14,3.9,18447.7178,370249
2018/8/8,24382432,6011480272,246.549658,245,247.5,244.5,247.5,6,10247,9252,9886,2764,2465,-634,299,3.23,18.6,4,18409.3511,362688
